Date,AAPL,AMZN,FB,GOOG,MSFT
2016-03-16,100.24172973632812,574.27001953125,112.18000030517578,736.0900268554688,50.82181930541992
2016-03-17,100.08091735839844,559.4400024414062,111.0199966430664,737.780029296875,51.111690521240234
2016-03-18,100.19441223144531,552.0800170898438,111.44999694824219,737.5999755859375,50.01764678955078
2016-03-21,100.18497467041016,553.97998046875,111.8499984741211,742.0900268554688,50.36363220214844
2016-03-22,100.95118713378906,560.47998046875,112.25,740.75,50.55999755859375
2016-03-23,100.39307403564453,569.6300048828125,112.54000091552734,738.0599975585938,50.466487884521484
2016-03-24,99.95793151855469,582.9500122070312,113.05000305175781,735.2999877929688,50.690914154052734
2016-03-28,99.50389099121094,579.8699951171875,113.69000244140625,733.530029296875,50.06440734863281
2016-03-29,101.85929107666016,593.8599853515625,116.13999938964844,744.77001953125,51.158447265625
2016-03-30,103.63765716552734,598.6900024414062,114.69999694824219,750.530029296875,51.47637939453125
2016-03-31,103.0984878540039,593.6400146484375,114.0999984741211,744.9500122070312,51.64469909667969
2016-04-01,104.04441833496094,598.5,116.05999755859375,749.9099731445312,51.96262741088867
2016-04-04,105.11334991455078,593.1900024414062,112.55000305175781,745.2899780273438,51.83171463012695
2016-04-05,103.87413024902344,586.1400146484375,112.22000122070312,737.7999877929688,51.018184661865234
2016-04-06,104.96198272705078,602.0800170898438,113.70999908447266,745.6900024414062,51.54182434082031
2016-04-07,102.67280578613281,591.4299926757812,113.63999938964844,740.280029296875,50.924678802490234
2016-04-08,102.78631591796875,594.5999755859375,110.62999725341797,739.1500244140625,50.88727569580078
2016-04-11,103.1268310546875,595.9299926757812,108.98999786376953,736.0999755859375,50.784423828125
2016-04-12,104.47010803222656,603.1699829101562,110.61000061035156,743.0900268554688,51.10234451293945
2016-04-13,105.9836196899414,614.8200073242188,110.51000213623047,751.719970703125,51.75690460205078
2016-04-14,106.04035186767578,620.75,110.83999633789062,753.2000122070312,51.766258239746094
2016-04-15,103.91199493408203,625.8900146484375,109.63999938964844,759.0,52.037437438964844
2016-04-18,101.67009735107422,635.3499755859375,110.44999694824219,766.6099853515625,52.79485321044922
2016-04-19,101.13091278076172,627.9000244140625,112.29000091552734,753.9299926757812,52.72938919067383
2016-04-20,101.33901977539062,632.989990234375,112.41999816894531,752.6699829101562,51.981327056884766
2016-04-21,100.24172973632812,631.0,113.44000244140625,759.1400146484375,52.15898895263672
2016-04-22,99.96739959716797,620.5,110.55999755859375,718.77001953125,48.41865158081055
2016-04-25,99.39984130859375,626.2000122070312,110.0999984741211,723.1500244140625,48.727230072021484
2016-04-26,98.70928192138672,616.8800048828125,108.76000213623047,708.1400146484375,48.10073471069336
2016-04-27,92.53227233886719,606.5700073242188,108.88999938964844,705.8400268554688,47.633182525634766
2016-04-28,89.70391845703125,602.0,116.7300033569336,691.02001953125,46.66069412231445
2016-04-29,88.6728286743164,659.5900268554688,117.58000183105469,693.010009765625,46.63264083862305
2016-05-02,88.57823181152344,683.8499755859375,118.56999969482422,698.2100219726562,47.324607849121094
2016-05-03,90.03498840332031,671.3200073242188,117.43000030517578,692.3599853515625,46.54848098754883
2016-05-04,89.09850311279297,670.9000244140625,118.05999755859375,695.7000122070312,46.63264083862305
2016-05-05,88.73684692382812,659.0900268554688,117.80999755859375,701.4299926757812,46.69810485839844
2016-05-06,88.24197387695312,673.9500122070312,119.48999786376953,711.1199951171875,47.1188850402832
2016-05-09,88.30860137939453,679.75,119.23999786376953,712.9000244140625,46.81966018676758
2016-05-10,88.90814208984375,703.0700073242188,120.5,723.1799926757812,47.7079963684082
2016-05-11,88.04212188720703,713.22998046875,119.5199966430664,715.2899780273438,47.736045837402344
2016-05-12,85.97691345214844,717.9299926757812,120.27999877929688,713.3099975585938,48.16617965698242
2016-05-13,86.1482162475586,709.9199829101562,119.80999755859375,710.8300170898438,47.76409912109375
2016-05-16,89.34595489501953,710.6599731445312,118.66999816894531,716.489990234375,48.46540832519531
2016-05-17,88.97476959228516,695.27001953125,117.3499984741211,706.22998046875,47.56144714355469
2016-05-18,89.99310302734375,697.4500122070312,117.6500015258789,706.6300048828125,47.84394073486328
2016-05-19,89.65047454833984,698.52001953125,116.80999755859375,700.3200073242188,47.382537841796875
2016-05-20,90.62122344970703,702.7999877929688,117.3499984741211,709.739990234375,47.66502380371094
2016-05-23,91.77278137207031,696.75,115.97000122070312,704.239990234375,47.109466552734375
2016-05-24,93.17178344726562,704.2000122070312,117.69999694824219,720.0900268554688,48.578407287597656
2016-05-25,94.80873107910156,708.3499755859375,117.88999938964844,725.27001953125,49.07746505737305
2016-05-26,95.56058502197266,714.9099731445312,119.47000122070312,724.1199951171875,48.86088562011719
2016-05-27,95.50345611572266,712.239990234375,119.37999725341797,732.6599731445312,49.26578903198242
2016-05-31,95.03711700439453,722.7899780273438,118.80999755859375,735.719970703125,49.90609359741211
2016-06-01,93.70474243164062,719.4400024414062,118.77999877929688,734.1500244140625,49.76484680175781
2016-06-02,93.00049591064453,728.239990234375,118.93000030517578,730.4000244140625,49.41645812988281
2016-06-03,93.19083404541016,725.5399780273438,118.47000122070312,722.3400268554688,48.76673126220703
2016-06-06,93.86653137207031,726.72998046875,118.79000091552734,716.5499877929688,49.086883544921875
2016-06-07,94.2472152709961,723.739990234375,117.76000213623047,716.6500244140625,49.058624267578125
2016-06-08,94.16155242919922,726.6400146484375,118.38999938964844,728.280029296875,49.00213623046875
2016-06-09,94.83727264404297,727.6500244140625,118.55999755859375,728.5800170898438,48.606651306152344
2016-06-10,94.05687713623047,717.9099731445312,116.62000274658203,719.4099731445312,48.474822998046875
2016-06-13,92.63883972167969,715.239990234375,113.94999694824219,718.3599853515625,47.213043212890625
2016-06-14,92.75303649902344,719.2999877929688,114.94000244140625,718.27001953125,46.92115020751953
2016-06-15,92.4485092163086,714.260009765625,114.5999984741211,718.9199829101562,46.78932189941406
2016-06-16,92.83869934082031,717.510009765625,114.38999938964844,710.3599853515625,47.448448181152344
2016-06-17,90.72591400146484,706.3900146484375,113.0199966430664,691.719970703125,47.203636169433594
2016-06-20,90.50701904296875,714.010009765625,113.37000274658203,693.7100219726562,47.147132873535156
2016-06-21,91.27789306640625,715.8200073242188,114.37999725341797,695.9400024414062,48.20175552368164
2016-06-22,90.93529510498047,710.5999755859375,113.91000366210938,697.4600219726562,48.01343536376953
2016-06-23,91.45873260498047,722.0800170898438,115.08000183105469,701.8699951171875,48.879722595214844
2016-06-24,88.88912963867188,698.9600219726562,112.08000183105469,675.219970703125,46.92115020751953
2016-06-27,87.59481048583984,691.3599853515625,108.97000122070312,668.260009765625,45.602867126464844
2016-06-28,89.06995391845703,707.9500122070312,112.69999694824219,680.0399780273438,46.55391311645508
2016-06-29,89.8408432006836,715.5999755859375,114.16000366210938,684.1099853515625,47.58970642089844
2016-06-30,90.98287963867188,715.6199951171875,114.27999877929688,692.0999755859375,48.18292236328125
2016-07-01,91.25886535644531,725.6799926757812,114.19000244140625,699.2100219726562,48.17350387573242
2016-07-05,90.40233612060547,728.0999755859375,114.19999694824219,694.9500122070312,48.18292236328125
2016-07-06,90.91625213623047,737.6099853515625,116.69999694824219,697.77001953125,48.38066482543945
2016-07-07,91.30645751953125,736.5700073242188,115.8499984741211,695.3599853515625,48.38066482543945
2016-07-08,92.01070404052734,745.8099975585938,117.23999786376953,705.6300048828125,49.24695587158203
2016-07-11,92.29621887207031,753.780029296875,117.87000274658203,715.0900268554688,49.52003479003906
2016-07-12,92.71497344970703,748.2100219726562,117.93000030517578,720.6400146484375,50.103843688964844
2016-07-13,92.19153594970703,742.6300048828125,116.77999877929688,716.97998046875,50.386322021484375
2016-07-14,94.01880645751953,741.2000122070312,117.29000091552734,720.9500122070312,50.60289001464844
2016-07-15,94.0093002319336,735.4400024414062,116.86000061035156,719.8499755859375,50.56523513793945
2016-07-18,95.00858306884766,736.0700073242188,119.37000274658203,733.780029296875,50.81005096435547
2016-07-19,95.0466537475586,739.9500122070312,120.61000061035156,736.9600219726562,49.990840911865234
2016-07-20,95.13229370117188,745.719970703125,121.91999816894531,741.1900024414062,52.646217346191406
2016-07-21,94.6279067993164,744.4299926757812,120.61000061035156,738.6300048828125,52.54264450073242
2016-07-22,93.89508819580078,744.8599853515625,121.0,742.739990234375,53.26769256591797
2016-07-25,92.63883972167969,739.6099853515625,121.62999725341797,739.77001953125,53.41835021972656
2016-07-26,92.00119018554688,735.5900268554688,121.22000122070312,738.4199829101562,53.44660186767578
2016-07-27,97.97789001464844,736.6699829101562,123.33999633789062,741.77001953125,52.909873962402344
2016-07-28,99.30075073242188,752.6099853515625,125.0,745.9099731445312,52.9287109375
2016-07-29,99.17703247070312,758.8099975585938,123.94000244140625,768.7899780273438,53.371273040771484
2016-08-01,100.92817687988281,767.739990234375,124.30999755859375,772.8800048828125,53.27710723876953
2016-08-02,99.43401336669922,760.5800170898438,123.08999633789062,771.0700073242188,53.27710723876953
2016-08-03,100.68074035644531,754.6400146484375,122.51000213623047,773.1799926757812,53.64434051513672
2016-08-04,101.30270385742188,760.77001953125,124.36000061035156,771.6099853515625,54.03982925415039
2016-08-05,102.8432388305664,765.97998046875,125.1500015258789,782.219970703125,54.5765495300293
2016-08-08,103.6948471069336,766.5599975585938,125.26000213623047,781.760009765625,54.670711517333984
2016-08-09,104.1158447265625,768.3099975585938,125.05999755859375,784.260009765625,54.80254364013672
2016-08-10,103.34081268310547,768.5599975585938,124.87999725341797,784.6799926757812,54.633052825927734
2016-08-11,103.27381896972656,771.239990234375,124.9000015258789,784.8499755859375,54.896705627441406
2016-08-12,103.5130386352539,772.5599975585938,124.87999725341797,783.219970703125,54.55772018432617
2016-08-15,104.7569580078125,768.489990234375,123.9000015258789,782.4400024414062,54.727210998535156
2016-08-16,104.66126251220703,764.0399780273438,123.30000305175781,777.1400146484375,54.424007415771484
2016-08-17,104.50817108154297,764.6300048828125,124.37000274658203,779.9099731445312,54.53771209716797
2016-08-18,104.37422180175781,764.4600219726562,123.91000366210938,777.5,54.57561492919922
2016-08-19,104.64212799072266,757.3099975585938,123.55999755859375,775.4199829101562,54.59455871582031
2016-08-22,103.82880401611328,759.47998046875,124.1500015258789,772.1500244140625,54.641929626464844
2016-08-23,104.15412902832031,762.4500122070312,124.37000274658203,772.0800170898438,54.850379943847656
2016-08-24,103.36951446533203,757.25,123.4800033569336,769.6400146484375,54.907230377197266
2016-08-25,102.9293441772461,759.219970703125,123.88999938964844,769.4099731445312,55.11567687988281
2016-08-26,102.3265151977539,769.0,124.95999908447266,769.5399780273438,54.9830322265625
2016-08-29,102.2116928100586,771.2899780273438,126.54000091552734,772.1500244140625,55.049354553222656
2016-08-30,101.4271011352539,767.5800170898438,125.83999633789062,769.0900268554688,54.850379943847656
2016-08-31,101.52276611328125,769.1599731445312,126.12000274658203,767.0499877929688,54.44296646118164
2016-09-01,102.12559509277344,770.6199951171875,126.16999816894531,768.780029296875,54.56613540649414
2016-09-02,103.08244323730469,772.4400024414062,126.51000213623047,771.4600219726562,54.641929626464844
2016-09-06,103.05374145507812,788.8699951171875,129.72999572753906,780.0800170898438,54.58509063720703
2016-09-07,103.68527221679688,784.47998046875,131.0500030517578,780.3499755859375,54.63246154785156
2016-09-08,100.96778106689453,784.0599975585938,130.27000427246094,775.3200073242188,54.41453170776367
2016-09-09,98.68089294433594,760.1400146484375,127.0999984741211,759.6599731445312,53.25859832763672
2016-09-12,100.89124298095703,771.489990234375,128.69000244140625,769.02001953125,54.05449295043945
2016-09-13,103.29295349121094,761.010009765625,127.20999908447266,759.6900024414062,53.561798095703125
2016-09-14,106.94816589355469,761.0900268554688,127.7699966430664,762.489990234375,53.305973052978516
2016-09-15,110.58421325683594,769.6900024414062,128.35000610351562,771.760009765625,54.187137603759766
2016-09-16,109.9622802734375,778.52001953125,129.07000732421875,768.8800048828125,54.243995666503906
2016-09-19,108.6800765991211,775.0999755859375,128.64999389648438,765.7000122070312,53.940792083740234
2016-09-20,108.67049407958984,780.219970703125,128.63999938964844,771.4099731445312,53.82708740234375
2016-09-21,108.6513671875,789.739990234375,129.94000244140625,776.219970703125,54.72721481323242
2016-09-22,109.67520904541016,804.7000122070312,130.0800018310547,787.2100219726562,54.7840576171875
2016-09-23,107.84761810302734,805.75,127.95999908447266,786.9000244140625,54.41453170776367
2016-09-26,108.0102767944336,799.1599731445312,127.30999755859375,774.2100219726562,53.91237258911133
2016-09-27,108.21121978759766,816.1099853515625,128.69000244140625,783.010009765625,54.907230377197266
2016-09-28,109.03411865234375,828.719970703125,129.22999572753906,781.5599975585938,54.9830322265625
2016-09-29,107.34048461914062,829.0499877929688,128.08999633789062,775.010009765625,54.38611602783203
2016-09-30,108.1729507446289,837.3099975585938,128.27000427246094,777.2899780273438,54.57561492919922
2016-10-03,107.66580963134766,836.739990234375,128.77000427246094,772.5599975585938,54.405059814453125
2016-10-04,108.1250991821289,834.030029296875,128.19000244140625,776.4299926757812,54.23451614379883
2016-10-05,108.1729507446289,844.3599853515625,128.47000122070312,776.469970703125,54.61351013183594
2016-10-06,108.97669982910156,841.6599731445312,128.74000549316406,776.8599853515625,54.70825958251953
2016-10-07,109.1393814086914,839.4299926757812,128.99000549316406,775.0800170898438,54.765106201171875
2016-10-10,111.04352569580078,841.7100219726562,130.24000549316406,785.9400024414062,54.99250411987305
2016-10-11,111.28274536132812,831.0,128.8800048828125,783.0700073242188,54.187137603759766
2016-10-12,112.27786254882812,834.0900268554688,129.0500030517578,786.1400146484375,54.1113395690918
2016-10-13,111.93339538574219,829.280029296875,127.81999969482422,778.1900024414062,53.93132019042969
2016-10-14,112.55535125732422,822.9600219726562,127.87999725341797,778.530029296875,54.405059814453125
2016-10-17,112.47882080078125,812.9500122070312,127.54000091552734,779.9600219726562,54.21556091308594
2016-10-18,112.40227508544922,817.6500244140625,128.57000732421875,795.260009765625,54.63246154785156
2016-10-19,112.06737518310547,817.6900024414062,130.11000061035156,801.5,54.509281158447266
2016-10-20,112.00994110107422,810.3200073242188,130.0,796.969970703125,54.243995666503906
2016-10-21,111.56978607177734,818.989990234375,132.07000732421875,799.3699951171875,56.52744674682617
2016-10-24,112.57450103759766,838.0900268554688,133.27999877929688,813.1099853515625,57.797088623046875
2016-10-25,113.14859771728516,835.1799926757812,132.2899932861328,807.6699829101562,57.787620544433594
2016-10-26,110.60335540771484,822.5900268554688,131.0399932861328,799.0700073242188,57.44651412963867
2016-10-27,109.541259765625,818.3599853515625,129.69000244140625,795.3499755859375,56.944339752197266
2016-10-28,108.81404113769531,776.3200073242188,131.2899932861328,795.3699951171875,56.726417541503906
2016-10-31,108.64179992675781,789.8200073242188,130.99000549316406,784.5399780273438,56.773799896240234
2016-11-01,106.68023681640625,785.4099731445312,129.5,783.6099853515625,56.660099029541016
2016-11-02,106.77592468261719,765.5599975585938,127.16999816894531,768.7000122070312,56.30952072143555
2016-11-03,105.63142395019531,767.030029296875,120.0,762.1300048828125,56.10107421875
2016-11-04,104.67926025390625,755.0499877929688,120.75,762.02001953125,55.62732696533203
2016-11-07,106.18925476074219,784.9299926757812,122.1500015258789,782.52001953125,57.24753952026367
2016-11-08,106.81440734863281,787.75,124.22000122070312,790.510009765625,57.29491424560547
2016-11-09,106.64128112792969,771.8800048828125,123.18000030517578,785.3099975585938,57.01066589355469
2016-11-10,103.66938781738281,742.3800048828125,120.80000305175781,762.5599975585938,55.61785888671875
2016-11-11,104.28494262695312,739.010009765625,119.0199966430664,754.02001953125,55.92105484008789
2016-11-14,101.6689224243164,719.0700073242188,115.08000183105469,736.0800170898438,55.06830596923828
2016-11-15,103.0154037475586,743.239990234375,117.19999694824219,758.489990234375,56.1557502746582
2016-11-16,105.7853012084961,746.489990234375,116.33999633789062,764.47998046875,56.89978790283203
2016-11-17,105.74681854248047,756.4000244140625,117.79000091552734,771.22998046875,57.84414291381836
2016-11-18,105.85263061523438,760.1599731445312,117.0199966430664,760.5399780273438,57.56751251220703
2016-11-21,107.45879364013672,780.0,121.7699966430664,769.2000122070312,58.05399703979492
2016-11-22,107.52611541748047,785.3300170898438,121.47000122070312,768.27001953125,58.302005767822266
2016-11-23,106.97789764404297,780.1199951171875,120.83999633789062,760.989990234375,57.615211486816406
2016-11-25,107.51649475097656,780.3699951171875,120.37999725341797,761.6799926757812,57.73920440673828
2016-11-28,107.3049087524414,766.77001953125,120.41000366210938,768.239990234375,57.815521240234375
2016-11-29,107.19910430908203,762.52001953125,120.87000274658203,770.8400268554688,58.27338790893555
2016-11-30,106.29503631591797,750.5700073242188,118.41999816894531,758.0399780273438,57.48165512084961
2016-12-01,105.30441284179688,743.6500244140625,115.0999984741211,747.9199829101562,56.470523834228516
2016-12-02,105.69873809814453,740.3400268554688,115.4000015258789,750.5,56.51822280883789
2016-12-05,104.9389419555664,759.3599853515625,117.43000030517578,762.52001953125,57.44350814819336
2016-12-06,105.74681854248047,764.719970703125,117.30999755859375,759.1099853515625,57.185951232910156
2016-12-07,106.78553771972656,770.4199829101562,117.94999694824219,771.1900024414062,58.54048538208008
2016-12-08,107.83386993408203,767.3300170898438,118.91000366210938,776.4199829101562,58.197078704833984
2016-12-09,109.59391784667969,768.6599731445312,119.68000030517578,789.2899780273438,59.112815856933594
2016-12-12,108.96875762939453,760.1199951171875,117.7699966430664,789.27001953125,59.30359649658203
2016-12-13,110.7865219116211,774.3400268554688,120.30999755859375,796.0999755859375,60.07624816894531
2016-12-14,110.7865219116211,768.8200073242188,120.20999908447266,797.0700073242188,59.79008102416992
2016-12-15,111.39242553710938,761.0,120.56999969482422,797.8499755859375,59.69469451904297
2016-12-16,111.53671264648438,757.77001953125,119.87000274658203,790.7999877929688,59.42759704589844
2016-12-19,112.18109130859375,766.0,119.23999786376953,794.2000122070312,60.686744689941406
2016-12-20,112.4792251586914,771.219970703125,119.08999633789062,796.4199829101562,60.61043167114258
2016-12-21,112.58502960205078,770.5999755859375,119.04000091552734,794.5599975585938,60.61043167114258
2016-12-22,111.84447479248047,766.3400268554688,117.4000015258789,791.260009765625,60.619972229003906
2016-12-23,112.065673828125,760.5900268554688,117.2699966430664,789.9099731445312,60.32426452636719
2016-12-27,112.77738952636719,771.4000244140625,118.01000213623047,791.5499877929688,60.36241912841797
2016-12-28,112.29650115966797,772.1300048828125,116.91999816894531,785.0499877929688,60.085784912109375
2016-12-29,112.26764678955078,765.1500244140625,116.3499984741211,782.7899780273438,59.99993896484375
2016-12-30,111.39242553710938,749.8699951171875,115.05000305175781,771.8200073242188,59.27497482299805
2017-01-03,111.70983123779297,753.6699829101562,116.86000061035156,786.1400146484375,59.69469451904297
2017-01-04,111.58477783203125,757.1799926757812,118.69000244140625,786.9000244140625,59.42759704589844
2017-01-05,112.15222930908203,780.4500122070312,120.66999816894531,794.02001953125,59.42759704589844
2017-01-06,113.40254211425781,795.989990234375,123.41000366210938,806.1500244140625,59.94270324707031
2017-01-09,114.44124603271484,796.9199829101562,124.9000015258789,806.6500244140625,59.751922607421875
2017-01-10,114.55665588378906,795.9000244140625,124.3499984741211,804.7899780273438,59.73284912109375
2017-01-11,115.17219543457031,799.02001953125,126.08999633789062,807.9099731445312,60.27656555175781
2017-01-12,114.6913070678711,813.6400146484375,126.62000274658203,806.3599853515625,59.72331237792969
2017-01-13,114.48933410644531,817.1400146484375,128.33999633789062,807.8800048828125,59.809165954589844
2017-01-17,115.41264343261719,809.719970703125,127.87000274658203,804.6099853515625,59.646995544433594
2017-01-18,115.40300750732422,807.47998046875,127.91999816894531,806.0700073242188,59.618385314941406
2017-01-19,115.2010498046875,809.0399780273438,127.55000305175781,802.1749877929688,59.42759704589844
2017-01-20,115.41264343261719,808.3300170898438,127.04000091552734,805.02001953125,59.847320556640625
2017-01-23,115.48957824707031,817.8800048828125,128.92999267578125,819.3099975585938,60.05717086791992
2017-01-24,115.3837890625,822.4400024414062,129.3699951171875,823.8699951171875,60.59135818481445
2017-01-25,117.22077941894531,836.52001953125,131.47999572753906,835.6699829101562,60.743980407714844
2017-01-26,117.27848815917969,839.1500244140625,132.77999877929688,832.1500244140625,61.306766510009766
2017-01-27,117.28810119628906,835.77001953125,132.17999267578125,823.3099975585938,62.747161865234375
2017-01-30,116.9803237915039,830.3800048828125,130.97999572753906,802.3200073242188,62.12711715698242
2017-01-31,116.71102905273438,823.47998046875,130.32000732421875,796.7899780273438,61.66925811767578
2017-02-01,123.8281478881836,832.3499755859375,133.22999572753906,795.6950073242188,60.648590087890625
2017-02-02,123.61656188964844,839.9500122070312,130.83999633789062,798.530029296875,60.25748825073242
2017-02-03,124.14553833007812,810.2000122070312,130.97999572753906,801.489990234375,60.743980407714844
2017-02-06,125.30927276611328,807.6400146484375,132.05999755859375,801.3400268554688,60.70582580566406
2017-02-07,126.50186157226562,812.5,131.83999633789062,806.969970703125,60.5055046081543
2017-02-08,126.99235534667969,819.7100219726562,134.1999969482422,808.3800048828125,60.419654846191406
2017-02-09,127.90999603271484,821.3599853515625,134.13999938964844,809.5599975585938,61.1064567565918
2017-02-10,127.62022399902344,827.4600219726562,134.19000244140625,813.6699829101562,61.049224853515625
2017-02-13,128.7503662109375,836.530029296875,134.0500030517578,819.239990234375,61.73603439331055
2017-02-14,130.4214630126953,836.3900146484375,133.85000610351562,820.4500122070312,61.96635055541992
2017-02-15,130.894775390625,842.7000122070312,133.44000244140625,818.97998046875,61.92796325683594
2017-02-16,130.74021911621094,844.1400146484375,133.83999633789062,824.1599731445312,61.918365478515625
2017-02-17,131.09762573242188,845.0700073242188,133.52999877929688,828.0700073242188,62.01433181762695
2017-02-21,132.04425048828125,856.4400024414062,133.72000122070312,831.6599731445312,61.88957595825195
2017-02-22,132.44029235839844,855.6099853515625,136.1199951171875,830.760009765625,61.76482009887695
2017-02-23,131.8800506591797,852.1900024414062,135.36000061035156,831.3300170898438,62.01433181762695
2017-02-24,132.005615234375,845.239990234375,135.44000244140625,828.6400146484375,62.01433181762695
2017-02-27,132.26641845703125,848.6400146484375,136.41000366210938,829.280029296875,61.64006423950195
2017-02-28,132.32437133789062,845.0399780273438,135.5399932861328,823.2100219726562,61.400142669677734
2017-03-01,135.0289764404297,853.0800170898438,137.4199981689453,835.239990234375,62.32143783569336
2017-03-02,134.227294921875,848.9099731445312,136.75999450683594,830.6300048828125,61.42892837524414
2017-03-03,135.01934814453125,849.8800048828125,137.1699981689453,829.0800170898438,61.65924835205078
2017-03-06,134.59432983398438,846.6099853515625,137.4199981689453,827.780029296875,61.678443908691406
2017-03-07,134.76820373535156,846.02001953125,137.3000030517578,831.9099731445312,61.8032112121582
2017-03-08,134.2659149169922,850.5,137.72000122070312,835.3699951171875,62.36941146850586
2017-03-09,133.95680236816406,853.0,138.24000549316406,838.6799926757812,62.11989212036133
2017-03-10,134.40115356445312,852.4600219726562,138.7899932861328,843.25,62.31182861328125
2017-03-13,134.45909118652344,854.5900268554688,139.60000610351562,845.5399780273438,62.100704193115234
2017-03-14,134.25625610351562,852.530029296875,139.32000732421875,845.6199951171875,61.812801361083984
2017-03-15,135.6761932373047,852.969970703125,139.72000122070312,847.2000122070312,62.13909149169922
2017-03-16,135.8983612060547,853.4199829101562,139.99000549316406,848.780029296875,62.033531188964844
2017-03-17,135.22222900390625,852.3099975585938,139.83999633789062,852.1199951171875,62.25425338745117
2017-03-20,136.6421356201172,856.969970703125,139.94000244140625,848.4000244140625,62.31182861328125
2017-03-21,135.07730102539062,843.2000122070312,138.50999450683594,830.4600219726562,61.62086868286133
2017-03-22,136.60350036621094,848.0599975585938,139.58999633789062,829.5900268554688,62.407798767089844
2017-03-23,136.12051391601562,847.3800048828125,139.52999877929688,817.5800170898438,62.25425338745117
2017-03-24,135.8500518798828,845.6099853515625,140.33999633789062,814.4299926757812,62.35982131958008
2017-03-27,136.08187866210938,846.8200073242188,140.32000732421875,819.510009765625,62.4749755859375
2017-03-28,138.90245056152344,856.0,141.75999450683594,820.9199829101562,62.65731430053711
2017-03-29,139.21156311035156,874.3200073242188,142.64999389648438,831.4099731445312,62.83005142211914
2017-03-30,139.02801513671875,876.3400268554688,142.41000366210938,831.5,63.06039047241211
2017-03-31,138.76719665527344,886.5399780273438,142.0500030517578,829.5599975585938,63.204322814941406
2017-04-03,138.8058319091797,891.510009765625,142.27999877929688,838.5499877929688,62.906837463378906
2017-04-04,139.83937072753906,906.8300170898438,141.72999572753906,834.5700073242188,63.07958221435547
2017-04-05,139.11495971679688,909.280029296875,141.85000610351562,831.4099731445312,62.91642761230469
2017-04-06,138.76719665527344,898.280029296875,141.1699981689453,827.8800048828125,63.07958221435547
2017-04-07,138.45809936523438,894.8800048828125,140.77999877929688,824.6699829101562,63.0316047668457
2017-04-10,138.2938995361328,907.0399780273438,141.0399932861328,824.72998046875,62.887638092041016
2017-04-11,136.80636596679688,902.3599853515625,139.9199981689453,823.3499755859375,62.839656829833984
2017-04-12,136.97056579589844,896.22998046875,139.5800018310547,824.3200073242188,62.599735260009766
2017-04-13,136.24610900878906,884.6699829101562,139.38999938964844,823.5599975585938,62.33102035522461
2017-04-17,136.99951171875,901.989990234375,141.4199981689453,837.1699829101562,62.839656829833984
2017-04-18,136.39100646972656,903.780029296875,140.9600067138672,836.8200073242188,62.753292083740234
2017-04-19,135.88868713378906,899.2000122070312,142.27000427246094,838.2100219726562,62.41740417480469
2017-04-20,137.58877563476562,902.0599975585938,143.8000030517578,841.6500244140625,62.85885238647461
2017-04-21,137.42454528808594,898.530029296875,143.67999267578125,843.1900024414062,63.722557067871094
2017-04-24,138.74789428710938,907.4099731445312,145.47000122070312,862.760009765625,64.80699157714844
2017-04-25,139.6075897216797,907.6199951171875,146.49000549316406,872.2999877929688,65.18126678466797
2017-04-26,138.78652954101562,909.2899780273438,146.55999755859375,871.72998046875,65.09489440917969
2017-04-27,138.8927764892578,918.3800048828125,147.6999969482422,874.25,65.51715087890625
2017-04-28,138.75753784179688,924.989990234375,150.25,905.9600219726562,65.69949340820312
2017-05-01,141.5877685546875,948.22998046875,152.4600067138672,912.5700073242188,66.61119842529297
2017-05-02,142.48609924316406,946.9400024414062,152.77999877929688,916.4400024414062,66.50562286376953
2017-05-03,142.05142211914062,941.030029296875,151.8000030517578,927.0399780273438,66.29450225830078
2017-05-04,141.53945922851562,937.530029296875,150.85000610351562,931.6599731445312,66.0353775024414
2017-05-05,143.88671875,934.1500244140625,150.24000549316406,927.1300048828125,66.21771240234375
2017-05-08,147.79876708984375,949.0399780273438,151.05999755859375,934.2999877929688,66.16014099121094
2017-05-09,148.74539184570312,952.8200073242188,150.47999572753906,932.1699829101562,66.25611877441406
2017-05-10,148.0402374267578,948.9500122070312,150.2899932861328,928.780029296875,66.51522064208984
2017-05-11,149.320556640625,947.6199951171875,150.0399932861328,930.5999755859375,65.69949340820312
2017-05-12,151.4059295654297,961.3499755859375,150.3300018310547,932.219970703125,65.62271118164062
2017-05-15,151.01792907714844,957.969970703125,150.19000244140625,937.0800170898438,65.67070007324219
2017-05-16,150.79483032226562,966.0700073242188,149.77999877929688,943.0,66.99300384521484
2017-05-17,145.73182678222656,944.760009765625,144.85000610351562,919.6199951171875,65.13020324707031
2017-05-18,147.9529266357422,958.489990234375,147.66000366210938,930.239990234375,65.35218811035156
2017-05-19,148.45730590820312,959.8400268554688,148.05999755859375,934.010009765625,65.33290100097656
2017-05-22,149.35935974121094,970.6699829101562,148.24000549316406,941.8599853515625,66.06641387939453
2017-05-23,149.17507934570312,971.5399780273438,148.07000732421875,948.8200073242188,66.28842163085938
2017-05-24,148.7288818359375,980.3499755859375,150.0399932861328,954.9600219726562,66.37527465820312
2017-05-25,149.24295043945312,993.3800048828125,151.9600067138672,969.5399780273438,67.19569396972656
2017-05-26,148.9907684326172,995.780029296875,152.1300048828125,971.469970703125,67.52384185791016
